ev_tdlam_before,EpThisIter,EpLenMean,loss_ent,loss_kl,loss_pol_entpen,loss_vf_loss,EpRewMean,TimestepsSoFar,EpisodesSoFar,TimeElapsed,loss_pol_surr
0.2961604595184326,1,1559.52,1.6212881,0.0060533723,-0.016212882,0.0025750617,-4.36,458752,536,701.7016110420227,-0.014996029
0.2836437225341797,2,1605.17,1.6334629,0.008916643,-0.016334629,0.0020777588,-4.28,462848,538,705.1054799556732,-0.014776898
0.1609702706336975,1,1627.42,1.6410383,0.009138865,-0.016410379,0.0043780054,-4.24,466944,539,708.5128479003906,-0.017145155
0.39584314823150635,2,1663.49,1.6255058,0.00935721,-0.016255058,0.008296233,-4.21,471040,541,712.1125478744507,-0.021084776
0.1901308298110962,1,1680.45,1.6108816,0.012779337,-0.016108816,0.007055867,-4.19,475136,542,715.5267028808594,-0.01691387
0.37103259563446045,2,1723.72,1.5732301,0.008851957,-0.015732301,0.0033604815,-4.12,479232,544,718.9197540283203,-0.017418876
0.509619265794754,1,1747.19,1.6686459,0.008415969,-0.016686464,0.0024219048,-4.08,483328,545,722.4728178977966,-0.012124747
0.6171392798423767,1,1768.24,1.577382,0.0076630814,-0.015773818,0.0050740186,-4.07,487424,546,725.9144661426544,-0.015978497
0.5613401532173157,2,1809.97,1.5844865,0.009284138,-0.015844863,0.0034841066,-4.03,491520,548,729.385167837143,-0.017143887
0.4839147925376892,1,1827.97,1.5767485,0.010090482,-0.015767485,0.004595051,-4.01,495616,549,732.9120049476624,-0.012166044
0.3387305736541748,2,1870.49,1.5750313,0.0073646894,-0.015750313,0.0061865533,-3.96,499712,551,736.2554140090942,-0.015457926
0.5035277605056763,1,1888.6,1.5900452,0.009423571,-0.015900452,0.0059920596,-3.95,503808,552,1521.811311006546,-0.01872625
0.444286048412323,1,1908.67,1.5544558,0.00823271,-0.01554456,0.00344012,-3.92,507904,553,1524.852599143982,-0.01557012
0.6954489350318909,2,1948.62,1.5719576,0.012875994,-0.015719576,0.0036997448,-3.85,512000,555,1527.6568620204926,-0.015776284
0.4676836133003235,1,1968.94,1.5943658,0.008264661,-0.01594366,0.0043294653,-3.85,516096,556,1531.0123012065887,-0.014993124
0.584534078836441,1,1987.69,1.5961169,0.010288994,-0.015961166,0.007962868,-3.81,520192,557,1533.9871990680695,-0.020796388
0.4749150276184082,2,2028.99,1.6259658,0.013903362,-0.016259655,0.0063419174,-3.78,524288,559,1536.8536269664764,-0.012170419
0.5741379261016846,1,2043.72,1.5653572,0.009308667,-0.015653573,0.0058619916,-3.78,528384,560,1539.7953159809113,-0.016772557
0.4852539300918579,2,2084.44,1.5242916,0.0076077627,-0.015242918,0.006018441,-3.72,532480,562,1542.9945979118347,-0.018113285
0.4150245785713196,1,2099.19,1.6086125,0.009830711,-0.01608613,0.0050600637,-3.68,536576,563,1546.0046150684357,-0.018168546
0.5391796827316284,2,2141.76,1.5846423,0.008992884,-0.01584642,0.005688295,-3.64,540672,565,1548.8658719062805,-0.018876964
0.44813328981399536,1,2159.6,1.6050013,0.007749686,-0.016050015,0.003688154,-3.61,544768,566,1552.0858771800995,-0.01724612
0.20683467388153076,1,2179.99,1.6616551,0.008569723,-0.016616546,0.0034384157,-3.6,548864,567,1555.1697161197662,-0.020531135
0.4161537289619446,2,2218.8,1.6071906,0.0102407485,-0.016071906,0.0009103149,-3.52,552960,569,1558.0954129695892,-0.016710311
0.45784229040145874,1,2238.6,1.5732771,0.008971673,-0.01573277,0.0036404794,-3.48,557056,570,1561.1088111400604,-0.01618464
0.5125093758106232,2,2275.88,1.6049842,0.0063045486,-0.01604984,0.0037361942,-3.45,561152,572,1564.1613199710846,-0.016930047
0.4115164875984192,1,2296.39,1.6441711,0.012876643,-0.01644171,0.0029491214,-3.41,565248,573,1567.0837230682373,-0.015086855
0.08832883834838867,1,2317.66,1.6321533,0.007369054,-0.016321532,0.0019219742,-3.38,569344,574,1570.0158898830414,-0.017361755
0.34691572189331055,2,2344.83,1.6645081,0.010130129,-0.016645083,0.0038929693,-3.31,573440,576,1573.2840621471405,-0.015849367
0.4953462481498718,1,2366.05,1.6451383,0.011455001,-0.01645138,0.007563053,-3.28,577536,577,1576.160024881363,-0.018932233
0.2135028839111328,1,2382.41,1.6494857,0.006540435,-0.016494857,0.005721905,-3.23,581632,578,1579.076169013977,-0.01621159
0.4682621359825134,2,2419.62,1.5677797,0.0069707762,-0.015677795,0.0032126121,-3.17,585728,580,1582.329684972763,-0.014244946
0.5210277140140533,1,2436.41,1.583184,0.011853032,-0.015831834,0.0055363933,-3.15,589824,581,1585.3443579673767,-0.017673714
0.08233106136322021,1,2456.14,1.5914608,0.010055415,-0.015914608,0.0028391157,-3.13,593920,582,1588.177076101303,-0.014973378
0.49557411670684814,2,2492.77,1.6324756,0.010065086,-0.016324757,0.002303332,-3.07,598016,584,1591.1448919773102,-0.0141659975
0.47613662481307983,1,2511.23,1.6195344,0.011883123,-0.016195344,0.004656273,-3.01,602112,585,1594.2528982162476,-0.01596624
0.6113413870334625,2,2541.95,1.537804,0.008540416,-0.015378037,0.0083923,-2.98,606208,587,1597.1608970165253,-0.019634595
0.5823280811309814,1,2551.19,1.592476,0.008381215,-0.015924765,0.004688731,-2.98,610304,588,1600.092843055725,-0.01647954
0.49773621559143066,2,2581.32,1.6058584,0.011544505,-0.016058577,0.0045342743,-2.95,614400,590,1603.1829760074615,-0.01845436
0.508311539888382,1,2597.67,1.6179293,0.011859841,-0.016179295,0.0041583036,-2.92,618496,591,1606.2301280498505,-0.017310485
0.6105318963527679,1,2614.22,1.6916821,0.010288383,-0.016916825,0.0028812583,-2.9,622592,592,1609.2135939598083,-0.018302834
0.27816128730773926,2,2656.91,1.583844,0.008844779,-0.015838446,0.00782807,-2.85,626688,594,1612.2536931037903,-0.015069373
0.49160706996917725,1,2676.94,1.6313841,0.009159165,-0.016313843,0.0027301256,-2.82,630784,595,1615.2195799350739,-0.017939363
0.49997979402542114,1,2697.72,1.65567,0.0067412374,-0.016556699,0.0017687855,-2.77,634880,596,1618.140958070755,-0.015392727
0.48782384395599365,2,2738.48,1.6091164,0.007016874,-0.016091162,0.0015870455,-2.7,638976,598,1621.0971910953522,-0.015296957
0.3813204765319824,1,2759.91,1.6161954,0.010394936,-0.016161956,0.0021061744,-2.68,643072,599,1624.3886210918427,-0.018482903
0.2817835807800293,1,2779.46,1.6796218,0.009388797,-0.016796216,0.0018570407,-2.63,647168,600,1627.234048128128,-0.014940032
0.6801921129226685,2,2799.66,1.5823545,0.008093983,-0.015823541,0.0044604004,-2.59,651264,602,1630.175673007965,-0.016062371
0.2045900821685791,1,2819.42,1.6079019,0.009228119,-0.016079018,0.0017990926,-2.57,655360,603,1633.3496458530426,-0.018026218
0.4474974274635315,2,2845.02,1.6008141,0.008927989,-0.016008139,0.00461885,-2.49,659456,605,1636.3921580314636,-0.015534971
0.4184954762458801,1,2854.5,1.5991663,0.007231089,-0.01599166,0.0018420168,-2.45,663552,606,1639.233335018158,-0.016466979
-0.025118350982666016,1,2860.08,1.6018943,0.008811842,-0.016018942,0.0012257718,-2.42,667648,607,1642.2338891029358,-0.01691712
0.1963617205619812,2,2866.4,1.6258392,0.00878116,-0.016258392,0.0012957278,-2.41,671744,609,1645.3561639785767,-0.016363798
-1.1857938766479492,1,2877.82,1.603947,0.0091297785,-0.01603947,0.00015822562,-2.36,675840,610,1648.259388923645,-0.018036101
0.5363113284111023,1,2882.43,1.5982715,0.011048413,-0.015982714,0.0011852111,-2.31,679936,611,1651.2648420333862,-0.013849231
0.14709919691085815,2,2910.86,1.6473253,0.011446421,-0.016473252,0.0013618749,-2.22,684032,613,1654.4367189407349,-0.013865901
0.3783741593360901,1,2923.88,1.6225277,0.0068818545,-0.016225275,0.0034390693,-2.19,688128,614,1657.3880851268768,-0.020039987
0.33474457263946533,1,2932.04,1.6324917,0.0114987595,-0.016324917,0.0044311914,-2.15,692224,615,1660.3222370147705,-0.018230189
0.609826922416687,2,2932.04,1.6493616,0.008817216,-0.016493617,0.0053131306,-2.11,696320,617,1663.4522540569305,-0.014090829
0.5851353704929352,1,2926.81,1.5825744,0.012238484,-0.01582574,0.007988954,-2.14,700416,618,1666.5465621948242,-0.016428165
0.6576645076274872,2,2941.19,1.5696169,0.010013172,-0.015696168,0.004147696,-2.14,704512,620,1669.3801469802856,-0.0180716
0.4719264507293701,1,2941.19,1.6056877,0.012377856,-0.016056877,0.002630825,-2.15,708608,621,1672.3388848304749,-0.017694633
0.3466963768005371,1,2941.19,1.5810268,0.007580283,-0.015810262,0.0008942384,-2.12,712704,622,1675.6058809757233,-0.01643885
0.7272950708866119,2,2947.26,1.6682127,0.008552854,-0.01668213,0.0017136761,-2.08,716800,624,1678.5148088932037,-0.014661508
0.581036239862442,1,2947.26,1.6344203,0.0075031887,-0.016344203,0.002849073,-2.08,720896,625,1681.4510691165924,-0.017276673
0.7084971070289612,2,2952.17,1.666939,0.008593779,-0.016669389,0.001967624,-2.04,724992,627,1684.6733739376068,-0.016687596
0.24846136569976807,1,2952.17,1.6834772,0.012313869,-0.016834771,0.0031042048,-2.02,729088,628,1687.6563940048218,-0.016567405
0.6639978289604187,1,2958.34,1.6567147,0.009523679,-0.016567145,0.0031653363,-1.99,733184,629,1690.6237242221832,-0.01976364
0.6078169643878937,2,2958.34,1.6631519,0.010502223,-0.016631516,0.0038769653,-2.01,737280,631,1693.567421913147,-0.01529827
0.271368145942688,1,2958.34,1.6536305,0.01031795,-0.016536305,0.0044772276,-2.01,741376,632,1696.7083311080933,-0.0148731135
0.4238649606704712,1,2958.34,1.5977485,0.010471271,-0.015977485,0.0038787024,-1.98,745472,633,1699.6672461032867,-0.02014914
0.5856720805168152,2,2958.34,1.6581464,0.009748903,-0.016581466,0.0028777374,-1.94,749568,635,1702.6529622077942,-0.01787281
0.5415245890617371,1,2970.08,1.5958189,0.009503745,-0.01595819,0.0026863175,-1.96,753664,636,3162.6222801208496,-0.016011314
0.5351094603538513,1,2970.08,1.6192844,0.010117724,-0.016192842,0.0044037625,-1.97,757760,637,3165.892450094223,-0.021608025
0.5466301441192627,1,2970.08,1.6571312,0.008190227,-0.016571313,0.002763844,-2.01,761856,638,3169.8229389190674,-0.017660392
0.31516116857528687,2,2970.08,1.6465893,0.009156854,-0.01646589,0.00207422,-1.99,765952,640,3174.034420967102,-0.0130025605
0.5956362783908844,1,2980.64,1.6789759,0.0095441695,-0.016789755,0.0023889116,-1.94,770048,641,3177.957743883133,-0.016782995
0.32450228929519653,2,2983.02,1.7061629,0.01077921,-0.017061634,0.0019560438,-1.9,774144,643,3182.4139449596405,-0.016821716
0.3923575282096863,1,2983.02,1.6625807,0.010579698,-0.016625805,0.0022499186,-1.9,778240,644,3186.2860400676727,-0.013969842
0.3182362914085388,1,2983.02,1.6530368,0.0072339065,-0.016530365,0.0017475754,-1.89,782336,645,3190.463140964508,-0.017435918
