TimeElapsed,loss_vf_loss,loss_pol_entpen,loss_pol_surr,EpThisIter,TimestepsSoFar,ev_tdlam_before,loss_kl,EpLenMean,EpisodesSoFar,loss_ent,EpRewMean
2418.4222660064697,0.01649637,0.0,-0.019900085,5,839680,0.9115597307682037,0.005478828,731.43,1182,0.86503184,-0.95
2422.274932861328,0.017117245,0.0,-0.019935142,5,843776,0.9157419577240944,0.005887577,729.83,1187,0.9040568,-0.95
2426.477844953537,0.020457098,0.0,-0.020821553,6,847872,0.8775038123130798,0.00478458,734.15,1193,0.92137563,-0.96
2430.379186153412,0.01786966,0.0,-0.020078236,6,851968,0.8992187678813934,0.005729398,727.97,1199,0.7857313,-1.08
2434.4197890758514,0.017162312,0.0,-0.020891517,6,856064,0.9075284376740456,0.0059822346,724.61,1205,0.8997058,-0.99
2438.5111260414124,0.021557687,0.0,-0.02156405,6,860160,0.9029938876628876,0.005607706,722.11,1211,0.880214,-1.04
2442.388684988022,0.020395482,0.0,-0.023469947,6,864256,0.9003738015890121,0.005956468,718.25,1217,0.92783725,-1.07
2446.30530500412,0.018185966,0.0,-0.01988661,6,868352,0.9091122671961784,0.006726944,721.65,1223,0.86019236,-1.03
2450.059422969818,0.020540543,0.0,-0.020189438,6,872448,0.9058150202035904,0.003959346,716.82,1229,0.84943354,-1.01
2454.1005239486694,0.023424502,0.0,-0.023164116,6,876544,0.900962583720684,0.0063356753,720.22,1235,0.87191457,-0.91
2458.2483241558075,0.020511324,0.0,-0.02130155,5,880640,0.8960354253649712,0.0047456953,721.13,1240,0.8552175,-1.13
2462.077610015869,0.021247022,0.0,-0.022841219,6,884736,0.8914090543985367,0.0054699327,723.49,1246,0.8566846,-1.18
2466.2216958999634,0.020322183,0.0,-0.02199842,5,888832,0.9225429594516754,0.0047611403,723.02,1251,0.8751903,-1.18
2470.225264072418,0.022700874,0.0,-0.021282867,6,892928,0.884668156504631,0.0052774237,722.49,1257,0.7885058,-1.15
2474.2148349285126,0.02871459,0.0,-0.021963205,5,897024,0.8591834008693695,0.006565558,724.68,1262,0.87809956,-1.18
2478.2609090805054,0.023143902,0.0,-0.022314087,6,901120,0.892430916428566,0.004646787,720.9,1268,0.8530009,-1.31
2482.09570813179,0.01996442,0.0,-0.022137223,5,905216,0.9036903753876686,0.006599802,724.86,1273,0.834524,-1.33
2486.283698797226,0.025018465,0.0,-0.018657822,6,909312,0.9120690450072289,0.005395391,720.69,1279,0.8388092,-1.4
2490.139342069626,0.021445613,0.0,-0.022571856,6,913408,0.8815235272049904,0.0051623965,715.64,1285,0.85217625,-1.5
2493.8699519634247,0.016703568,0.0,-0.022106318,6,917504,0.9134445190429688,0.004986806,713.72,1291,0.8639643,-1.5
2498.035614967346,0.019219076,0.0,-0.020366374,6,921600,0.9011200219392776,0.006380803,712.51,1297,0.8852357,-1.37
2501.9329149723053,0.02553108,0.0,-0.020866085,5,925696,0.8757776468992233,0.006111119,719.44,1302,0.9195124,-1.3
2505.876172065735,0.023237308,0.0,-0.019442271,6,929792,0.8851725161075592,0.005973513,717.73,1308,0.8187629,-1.43
2509.9220910072327,0.018089443,0.0,-0.021087725,7,933888,0.8991114795207977,0.0055638687,707.72,1315,0.85334504,-1.43
2513.9003279209137,0.017893672,0.0,-0.023481317,6,937984,0.906794935464859,0.005559707,706.58,1321,0.77832645,-1.6
2517.9847111701965,0.024702867,0.0,-0.02455137,7,942080,0.8783834874629974,0.0064768745,704.36,1328,0.8712131,-1.64
2521.864804983139,0.016065609,0.0,-0.020659745,6,946176,0.8901744857430458,0.004957691,700.86,1334,0.77887547,-1.71
2525.883120059967,0.015093047,0.0,-0.02096284,5,950272,0.9052599966526031,0.006318107,705.78,1339,0.8762932,-1.64
2529.905303955078,0.02002708,0.0,-0.023656067,6,954368,0.8645854592323303,0.006425245,700.29,1345,0.8480649,-1.77
2534.2122008800507,0.015721627,0.0,-0.02100775,6,958464,0.8822330981492996,0.0057084677,699.74,1351,0.78928596,-1.83
2538.409436941147,0.022128738,0.0,-0.020764422,6,962560,0.8848015666007996,0.0051465584,695.83,1357,0.8485979,-1.84
2542.4150598049164,0.017470362,0.0,-0.021569734,5,966656,0.8929184526205063,0.0045701237,699.15,1362,0.91116214,-1.79
2546.3297247886658,0.020448808,0.0,-0.022543214,5,970752,0.8639966249465942,0.007016503,704.91,1367,0.92361945,-1.75
2550.366436958313,0.01620615,0.0,-0.021005264,5,974848,0.9058772921562195,0.0058885575,707.67,1372,0.8586807,-1.77
2554.2195250988007,0.015143448,0.0,-0.021296818,5,978944,0.9009767174720764,0.0058078635,703.14,1377,0.80480784,-1.84
2558.3269720077515,0.0155096045,0.0,-0.020640135,6,983040,0.8983544111251831,0.004323191,710.68,1383,0.82157415,-1.7
2562.378293991089,0.013397236,0.0,-0.020586457,5,987136,0.9083709493279457,0.005812375,712.15,1388,0.837205,-1.69
2566.6857240200043,0.016021831,0.0,-0.022463802,5,991232,0.9008077085018158,0.005745914,725.31,1393,0.892482,-1.62
2570.675905942917,0.017353224,0.0,-0.021069981,6,995328,0.9221867695450783,0.007072396,720.74,1399,0.7994733,-1.72
2574.699033975601,0.017371522,0.0,-0.02086414,5,999424,0.9248805046081543,0.0048088804,726.55,1404,0.78706837,-1.7
3108.40656709671,0.025096968,0.0,-0.023525089,5,1003520,0.8522263467311859,0.0079907775,732.95,1409,0.85720396,-1.62
3112.2518169879913,0.020285955,0.0,-0.023186116,6,1007616,0.9086046442389488,0.007062933,740.93,1415,0.8207298,-1.57
3116.0567190647125,0.018854685,0.0,-0.01895404,6,1011712,0.8946767002344131,0.004716535,741.2,1421,0.7766402,-1.56
3119.667841911316,0.020590872,0.0,-0.023138335,6,1015808,0.8886427506804466,0.0054492513,741.53,1427,0.7899577,-1.61
