EpLenMean,ev_tdlam_before,loss_ent,EpThisIter,EpisodesSoFar,EpRewMean,loss_pol_entpen,TimestepsSoFar,loss_kl,TimeElapsed,loss_pol_surr,loss_vf_loss
630.28,0.9391036406159401,0.8890847,7,2962,-0.22,0.0,1896448,0.00742379,5357.234589099884,-0.025452333,0.016968528
633.19,0.9229712933301926,0.8856021,6,2968,-0.1,0.0,1900544,0.00790884,5361.48534488678,-0.026001457,0.024351515
641.74,0.926018014550209,0.8654813,6,2974,-0.11,0.0,1904640,0.007469012,5366.152420043945,-0.027171625,0.022635678
644.5,0.8898209407925606,0.8745176,5,2979,-0.07,0.0,1908736,0.0070119556,5370.557648181915,-0.02494171,0.023680158
643.59,0.9308828487992287,0.87476873,7,2986,-0.28,0.0,1912832,0.007512485,5374.972599029541,-0.023826212,0.018606098
641.34,0.9338239878416061,0.8932751,7,2993,-0.37,0.0,1916928,0.007091122,5379.351430177689,-0.027594658,0.01657645
639.02,0.9427476935088634,0.8464714,6,2999,-0.41,0.0,1921024,0.0076470645,5383.737358093262,-0.025414314,0.018367395
642.4,0.933644212782383,0.8594033,6,3005,-0.42,0.0,1925120,0.0062523675,5388.410799980164,-0.025265107,0.019363541
646.21,0.9411124214529991,0.8763181,6,3011,-0.44,0.0,1929216,0.007366569,5392.837254047394,-0.026022514,0.015505821
647.24,0.9442066662013531,0.8500774,7,3018,-0.47,0.0,1933312,0.0077933683,5397.658537149429,-0.023415687,0.018339185
646.86,0.9375247620046139,0.85724163,6,3024,-0.58,0.0,1937408,0.0067673447,5402.0910720825195,-0.026151644,0.018663265
639.12,0.9394624680280685,0.83547795,7,3031,-0.52,0.0,1941504,0.00691806,5406.779011011124,-0.027257157,0.017090319
634.56,0.938349150121212,0.866141,7,3038,-0.61,0.0,1945600,0.007035235,5411.116693019867,-0.02430481,0.019839594
640.88,0.9293408095836639,0.8834306,6,3044,-0.6,0.0,1949696,0.006810463,5415.629597187042,-0.025451845,0.020061249
645.26,0.9124562069773674,0.84275645,5,3049,-0.57,0.0,1953792,0.0070037604,5420.194966077805,-0.024462566,0.022183709
648.82,0.9248028621077538,0.8397815,7,3056,-0.51,0.0,1957888,0.006815962,5424.618373155594,-0.025617048,0.01717586
646.51,0.9444894678890705,0.85235816,7,3063,-0.43,0.0,1961984,0.0068717874,5429.334414958954,-0.02354008,0.021422746
647.87,0.9206975474953651,0.81817275,6,3069,-0.42,0.0,1966080,0.0064980737,5433.655030012131,-0.023125753,0.018783418
642.84,0.9498287960886955,0.8397188,7,3076,-0.44,0.0,1970176,0.0072348807,5438.265464067459,-0.024722349,0.017636156
646.08,0.9224449098110199,0.83041805,5,3081,-0.4,0.0,1974272,0.006462349,5442.650217294693,-0.025666429,0.021182837
651.83,0.9298843964934349,0.8428603,6,3087,-0.21,0.0,1978368,0.0069114002,5447.127847194672,-0.0227196,0.020712715
656.03,0.9273548200726509,0.8536595,6,3093,-0.35,0.0,1982464,0.0064188014,5451.498185157776,-0.02656369,0.017611539
653.4,0.9405991435050964,0.821092,6,3099,-0.42,0.0,1986560,0.007083931,5455.82261800766,-0.023019932,0.018074337
655.04,0.9303903505206108,0.82621086,6,3105,-0.26,0.0,1990656,0.005918001,5460.473199129105,-0.023862422,0.021416564
651.36,0.9455021657049656,0.83355254,7,3112,-0.18,0.0,1994752,0.006497148,5464.778638124466,-0.023227068,0.01992815
656.78,0.9057559594511986,0.8125416,5,3117,-0.12,0.0,1998848,0.0063538803,5469.37991809845,-0.023301436,0.019955812
660.09,0.929794654250145,0.82427984,6,3123,-0.01,0.0,2002944,0.008899749,6002.896553993225,-0.02101588,0.021016411
664.6,0.9230859950184822,0.80342346,6,3129,0.01,0.0,2007040,0.0070348466,6007.085389137268,-0.02502038,0.020560347
668.29,0.9444345384836197,0.83142996,7,3136,-0.1,0.0,2011136,0.007149302,6011.246982097626,-0.025963923,0.018712997
666.07,0.9252710789442062,0.80062187,6,3142,0.13,0.0,2015232,0.0072422195,6015.651649951935,-0.025776427,0.017662046
661.83,0.9467390850186348,0.82670164,7,3149,0.05,0.0,2019328,0.006853733,6019.831717014313,-0.02586986,0.01727243
658.07,0.9455402493476868,0.83078206,6,3155,0.05,0.0,2023424,0.0066321455,6024.238993167877,-0.023041239,0.019716308
662.49,0.9292294606566429,0.8724973,7,3162,0.07,0.0,2027520,0.007181963,6028.417300224304,-0.02532065,0.017110024
660.36,0.9370269402861595,0.8341168,6,3168,0.04,0.0,2031616,0.0068635987,6032.791524171829,-0.021445652,0.020750847
668.0,0.9284257888793945,0.83539087,6,3174,0.01,0.0,2035712,0.0070434357,6037.040277957916,-0.024380121,0.018168481
660.7,0.9203495606780052,0.85277677,6,3180,-0.06,0.0,2039808,0.00689484,6041.17879319191,-0.024768224,0.017591026
655.74,0.9376966096460819,0.7877622,7,3187,-0.08,0.0,2043904,0.0065926365,6045.674142122269,-0.023232184,0.016936876
652.13,0.9366822987794876,0.8110534,6,3193,0.14,0.0,2048000,0.006698786,6049.8624539375305,-0.021655926,0.015819501
658.31,0.9340003728866577,0.83162117,6,3199,0.19,0.0,2052096,0.005758661,6054.234810113907,-0.023261199,0.018006423
660.53,0.9237672984600067,0.7955707,6,3205,0.09,0.0,2056192,0.008262184,6058.431263923645,-0.024804763,0.016325979
661.27,0.9435754455626011,0.80985373,6,3211,-0.01,0.0,2060288,0.0069516147,6062.661540985107,-0.02414293,0.018034667
651.69,0.931326612830162,0.85894245,7,3218,-0.08,0.0,2064384,0.00808294,6067.011898994446,-0.02616107,0.015736451
649.62,0.9488621316850185,0.77184266,6,3224,-0.09,0.0,2068480,0.0058343452,6071.159890174866,-0.020387068,0.01839412
645.02,0.9336366206407547,0.8122836,7,3231,-0.17,0.0,2072576,0.0073682824,6075.711685180664,-0.02242668,0.021598605
642.18,0.9283074885606766,0.8202871,6,3237,-0.15,0.0,2076672,0.007490381,6079.985419034958,-0.024530392,0.021148564
648.6,0.9350875318050385,0.8120997,6,3243,-0.21,0.0,2080768,0.007223458,6084.287888050079,-0.021238571,0.018191792
651.95,0.9252502471208572,0.84624815,6,3249,-0.11,0.0,2084864,0.008144135,6088.533941984177,-0.026236422,0.018931992
656.32,0.9243715479969978,0.8175845,6,3255,-0.15,0.0,2088960,0.006679488,6092.741929292679,-0.025612481,0.019013578
652.93,0.9217057749629021,0.82735455,7,3262,0.03,0.0,2093056,0.008060519,6097.268280982971,-0.02801229,0.01721293
653.57,0.9348343312740326,0.819988,6,3268,-0.02,0.0,2097152,0.0085288305,6101.491237163544,-0.027778411,0.016665269
644.18,0.914272852241993,0.83450305,7,3275,-0.15,0.0,2101248,0.0074324654,6105.986577033997,-0.026945625,0.020074284
647.29,0.9326938092708588,0.86070186,6,3281,-0.18,0.0,2105344,0.0074545885,6110.201971054077,-0.024147227,0.016792217
652.35,0.8997476920485497,0.8143753,6,3287,-0.09,0.0,2109440,0.007824799,6114.6178431510925,-0.02553356,0.017053323
648.95,0.9392078593373299,0.8340177,7,3294,-0.22,0.0,2113536,0.008534846,6118.932971954346,-0.024920868,0.01651544
643.4,0.9361189007759094,0.8334035,7,3301,-0.1,0.0,2117632,0.0070883418,6123.161403179169,-0.027270138,0.019144638
641.08,0.9405458532273769,0.8336531,6,3307,-0.09,0.0,2121728,0.007118006,6127.52738904953,-0.024603805,0.019469459
640.73,0.9428396560251713,0.8697271,6,3313,-0.08,0.0,2125824,0.0071328883,6131.745061159134,-0.024791086,0.01902949
646.38,0.9292844906449318,0.8293863,6,3319,-0.01,0.0,2129920,0.0066401167,6136.130913972855,-0.024570255,0.01846416
650.9,0.9184048548340797,0.84501123,5,3324,-0.06,0.0,2134016,0.0070959996,6140.3744440078735,-0.025644686,0.016955825
653.87,0.937231995165348,0.8192248,7,3331,0.0,0.0,2138112,0.0069743055,6144.697981119156,-0.025709318,0.016944889
651.57,0.936425469815731,0.8644471,7,3338,0.1,0.0,2142208,0.0077633797,6149.122445106506,-0.025693495,0.019962953
646.1,0.9365375190973282,0.8387085,6,3344,0.13,0.0,2146304,0.0077206115,6153.413946151733,-0.027075779,0.020916943
643.84,0.9266988933086395,0.84321314,7,3351,0.14,0.0,2150400,0.008430871,6158.016424179077,-0.02755231,0.01874943
644.58,0.9419541172683239,0.8699773,6,3357,0.24,0.0,2154496,0.0076917573,6162.222795009613,-0.02368572,0.018415794
646.08,0.9222929403185844,0.8715221,6,3363,0.13,0.0,2158592,0.008026828,6166.579183101654,-0.02632353,0.019953165
650.32,0.9015754461288452,0.89579034,6,3369,0.1,0.0,2162688,0.0083212415,6170.74227809906,-0.027523037,0.022942113
650.71,0.9267003536224365,0.84798014,7,3376,0.21,0.0,2166784,0.0074270233,6174.9973821640015,-0.026846431,0.01660123
644.5,0.933461457490921,0.83748144,7,3383,0.33,0.0,2170880,0.006684344,6179.521857976913,-0.025257295,0.017369974
648.68,0.9454687312245369,0.8324776,6,3389,0.33,0.0,2174976,0.0069375825,6183.663092136383,-0.023705086,0.018923288
652.99,0.9387976787984371,0.87950504,6,3395,0.24,0.0,2179072,0.0070237243,6188.203495025635,-0.026239306,0.016265906
648.71,0.926137700676918,0.8896325,7,3402,0.14,0.0,2183168,0.010089475,6192.402629137039,-0.0303481,0.019858764
649.67,0.9159017279744148,0.86973035,5,3407,0.18,0.0,2187264,0.008220563,6196.70455121994,-0.025971517,0.021789005
651.08,0.9346156418323517,0.90407586,7,3414,0.23,0.0,2191360,0.0078054955,6200.99015712738,-0.026297595,0.020274261
646.88,0.9243429079651833,0.859235,6,3420,0.08,0.0,2195456,0.0069991355,6205.152614116669,-0.023728892,0.017463375
641.52,0.9077647477388382,0.8723919,6,3426,0.01,0.0,2199552,0.0071508167,6209.666723012924,-0.027567169,0.019334367
638.43,0.9421946927905083,0.86793566,8,3434,-0.27,0.0,2203648,0.0061920136,6213.92401599884,-0.023945348,0.017715279
636.45,0.9347175732254982,0.87979037,7,3441,-0.22,0.0,2207744,0.0059482916,6218.33654499054,-0.025694653,0.016086213
638.63,0.9471484199166298,0.85574764,6,3447,-0.29,0.0,2211840,0.007134703,6222.567088127136,-0.026708318,0.016425086
635.95,0.9372358396649361,0.83778816,7,3454,-0.28,0.0,2215936,0.0068092877,6226.805980205536,-0.024931183,0.016734734
638.22,0.929594911634922,0.87141675,6,3460,-0.41,0.0,2220032,0.006486413,6231.184580087662,-0.024246365,0.016207226
623.18,0.9155464172363281,0.8643831,8,3468,-0.59,0.0,2224128,0.007928056,6235.437119960785,-0.026180968,0.0195543
625.48,0.9260774180293083,0.8551842,6,3474,-0.56,0.0,2228224,0.008060077,6239.798615932465,-0.026804177,0.023867156
625.86,0.9405709430575371,0.872626,6,3480,-0.63,0.0,2232320,0.007195397,6244.018117189407,-0.02814061,0.01721558
626.11,0.939121849834919,0.8626152,7,3487,-0.74,0.0,2236416,0.008100826,6248.42677116394,-0.026178304,0.015509341
622.75,0.9236597493290901,0.88069487,6,3493,-0.72,0.0,2240512,0.008514792,6252.629479169846,-0.026292477,0.019866904
630.15,0.9369390457868576,0.8731352,6,3499,-0.78,0.0,2244608,0.007968454,6256.828166007996,-0.02508136,0.017486202
623.18,0.9161874651908875,0.8313466,7,3506,-0.83,0.0,2248704,0.0076003848,6261.264908075333,-0.026515836,0.019186215
627.27,0.9144061133265495,0.8568389,5,3511,-0.79,0.0,2252800,0.007769707,6797.476324081421,-0.025455384,0.022387695
629.66,0.8940959572792053,0.8854268,6,3517,-0.73,0.0,2256896,0.007758,6801.9874041080475,-0.02797956,0.023567913
633.68,0.9405460841953754,0.8715876,7,3524,-0.51,0.0,2260992,0.0067810784,6806.212378025055,-0.025257492,0.018549822
631.55,0.9400745742022991,0.8490324,6,3530,-0.62,0.0,2265088,0.0067173187,6810.468683958054,-0.025519121,0.016977971
634.2,0.936242938041687,0.8672131,7,3537,-0.37,0.0,2269184,0.0076322304,6814.990228176117,-0.027558818,0.016959807
636.3,0.9293754920363426,0.8706647,7,3544,-0.51,0.0,2273280,0.0076154624,6819.088862895966,-0.026258241,0.015138077
641.72,0.9156910479068756,0.8721534,5,3549,-0.57,0.0,2277376,0.007503504,6823.732338190079,-0.026623124,0.018860096
644.45,0.9256983548402786,0.85566944,7,3556,-0.55,0.0,2281472,0.0073428126,6827.96910405159,-0.02760091,0.015103188
647.38,0.9291567876935005,0.85199404,6,3562,-0.51,0.0,2285568,0.0069105225,6832.416297912598,-0.026786901,0.017496126
654.73,0.9209145158529282,0.85047084,6,3568,-0.44,0.0,2289664,0.0063832607,6836.878030061722,-0.02627926,0.017126203
656.99,0.9128610864281654,0.8740388,6,3574,-0.35,0.0,2293760,0.007058881,6841.261427164078,-0.02626759,0.019417549
661.21,0.9397134408354759,0.8465259,5,3579,-0.28,0.0,2297856,0.007831043,6845.818454027176,-0.02482306,0.014413782
662.55,0.92060237377882,0.8332558,7,3586,-0.18,0.0,2301952,0.008575544,6850.029558897018,-0.029345462,0.01604053
659.89,0.9181915521621704,0.86055946,7,3593,-0.06,0.0,2306048,0.008091128,6854.498568058014,-0.028064458,0.019094221
652.95,0.9224185943603516,0.8257674,7,3600,-0.02,0.0,2310144,0.009755365,6858.698529005051,-0.028564628,0.02052195
655.18,0.9394548125565052,0.848038,6,3606,0.0,0.0,2314240,0.007120522,6863.1128051280975,-0.025566831,0.01804773
646.05,0.9138843193650246,0.86103565,7,3613,0.0,0.0,2318336,0.0071287025,6867.329984903336,-0.026053518,0.019704495
640.62,0.9156383946537971,0.83816,7,3620,-0.1,0.0,2322432,0.0074762367,6871.646779060364,-0.026337728,0.02362251
640.08,0.9212480112910271,0.85119325,6,3626,-0.06,0.0,2326528,0.007882132,6876.141431093216,-0.030245965,0.0194427
642.07,0.9321925938129425,0.8495586,6,3632,0.05,0.0,2330624,0.008264395,6880.347914934158,-0.026117563,0.018934242
650.11,0.9265371263027191,0.8606495,6,3638,0.12,0.0,2334720,0.008815623,6884.9381420612335,-0.030206889,0.017765263
646.73,0.9305639564990997,0.85321605,7,3645,0.08,0.0,2338816,0.007328818,6889.120884180069,-0.026933454,0.020919813
639.07,0.9156171977519989,0.86414427,7,3652,0.12,0.0,2342912,0.0061667394,6893.39059305191,-0.025856666,0.024726555
635.92,0.9314892590045929,0.86575305,6,3658,0.19,0.0,2347008,0.0074668424,6897.739121198654,-0.027664304,0.0191634
630.91,0.9298279732465744,0.8334663,7,3665,0.33,0.0,2351104,0.007403002,6901.96018409729,-0.025681373,0.01653328
633.68,0.9419769495725632,0.8261963,6,3671,0.25,0.0,2355200,0.007000253,6906.660169839859,-0.028121296,0.01654095
629.62,0.9349176660180092,0.84614426,7,3678,0.19,0.0,2359296,0.006780448,6910.8800439834595,-0.026975684,0.021188239
627.12,0.9451972246170044,0.8270713,6,3684,0.02,0.0,2363392,0.007548856,6915.351274013519,-0.025172511,0.019352097
628.11,0.9336945042014122,0.8300318,7,3691,0.01,0.0,2367488,0.006959727,6919.512265920639,-0.024627188,0.016426874
623.37,0.9288112819194794,0.83560026,7,3698,0.09,0.0,2371584,0.0072054374,6923.7441918849945,-0.024176396,0.016157059
632.1,0.9314715340733528,0.8262893,6,3704,0.04,0.0,2375680,0.007909886,6928.170365095139,-0.026303837,0.016656885
633.29,0.8933068513870239,0.8265273,5,3709,0.19,0.0,2379776,0.007332943,6932.367122173309,-0.027825259,0.02092705
637.56,0.9364106878638268,0.83934236,7,3716,0.17,0.0,2383872,0.00793202,6936.968755245209,-0.026397564,0.019116875
638.11,0.9279866069555283,0.803142,7,3723,0.11,0.0,2387968,0.006760676,6941.16347527504,-0.02352506,0.018019952
633.48,0.9097099453210831,0.81609696,6,3729,-0.05,0.0,2392064,0.007416455,6945.556618928909,-0.02630294,0.018879171
637.61,0.9132817760109901,0.82080793,6,3735,-0.15,0.0,2396160,0.007997104,6949.826612949371,-0.023858886,0.019021004
638.07,0.929733507335186,0.8497901,6,3741,-0.12,0.0,2400256,0.007187923,6954.072932004929,-0.027122602,0.018525867
639.01,0.9101531580090523,0.8312507,6,3747,-0.13,0.0,2404352,0.007919369,6958.524479866028,-0.024548313,0.018762488
641.15,0.9266434907913208,0.8283923,7,3754,-0.11,0.0,2408448,0.0074959737,6962.769875049591,-0.026227077,0.019909503
641.71,0.9292878434062004,0.81762964,7,3761,-0.33,0.0,2412544,0.007785672,6967.285749912262,-0.026937105,0.015552703
645.54,0.9363850057125092,0.83658874,6,3767,-0.21,0.0,2416640,0.0077357753,6971.411342144012,-0.025776058,0.016724434
638.04,0.9346951991319656,0.82334423,7,3774,-0.29,0.0,2420736,0.0062538874,6975.767868041992,-0.024712749,0.01498089
636.04,0.9432832524180412,0.84853697,7,3781,-0.32,0.0,2424832,0.00636174,6980.093350172043,-0.025696239,0.018252587
634.25,0.9361815899610519,0.8456522,6,3787,-0.28,0.0,2428928,0.0071227998,6984.204386949539,-0.025448855,0.019999363
641.07,0.9308010190725327,0.84527814,6,3793,-0.27,0.0,2433024,0.007513651,6988.790401935577,-0.025048237,0.018674789
641.42,0.9280341789126396,0.8402962,7,3800,-0.44,0.0,2437120,0.006877918,6993.022942066193,-0.02633889,0.013829065
642.91,0.9057846143841743,0.8250124,5,3805,-0.41,0.0,2441216,0.00731893,6997.47739315033,-0.025636379,0.019575242
644.48,0.9346627071499825,0.844094,6,3811,-0.45,0.0,2445312,0.0073373197,7001.760558128357,-0.027401283,0.018900173
648.2,0.9323844760656357,0.84252167,7,3818,-0.53,0.0,2449408,0.008337312,7005.900819063187,-0.027897546,0.018543234
647.42,0.9297606870532036,0.8426875,6,3824,-0.46,0.0,2453504,0.00838132,7010.291823148727,-0.026521718,0.021797216
649.0,0.9160037711262703,0.8418269,6,3830,-0.3,0.0,2457600,0.00798433,7014.481760025024,-0.027671563,0.017953973
637.08,0.937633816152811,0.8089372,8,3838,-0.37,0.0,2461696,0.006934182,7018.895550251007,-0.024807332,0.01858195
637.89,0.9405604042112827,0.83751243,6,3844,-0.23,0.0,2465792,0.0067927623,7023.07919883728,-0.024113085,0.0149888145
636.5,0.9229518547654152,0.8571357,6,3850,-0.19,0.0,2469888,0.0078287795,7027.446486949921,-0.026621256,0.018069131
639.23,0.9296353459358215,0.8792708,7,3857,-0.32,0.0,2473984,0.007999566,7031.58274102211,-0.026081897,0.016852915
634.64,0.9347541704773903,0.8667912,6,3863,-0.33,0.0,2478080,0.0071444903,7035.763776063919,-0.02338903,0.018250689
637.14,0.9358634576201439,0.8532747,6,3869,-0.48,0.0,2482176,0.008130631,7040.37886095047,-0.024727598,0.018177992
641.18,0.9420910961925983,0.8458319,7,3876,-0.3,0.0,2486272,0.008444548,7044.492889165878,-0.02833914,0.018671215
647.29,0.9258304610848427,0.861265,6,3882,-0.15,0.0,2490368,0.008138076,7049.061854124069,-0.02705387,0.016799388
638.0,0.906862847507,0.81409836,8,3890,-0.24,0.0,2494464,0.006800059,7053.269419908524,-0.024988595,0.019923601
632.43,0.9244184643030167,0.8794764,6,3896,-0.09,0.0,2498560,0.007831967,7057.463045120239,-0.025135973,0.018503023
638.61,0.9156536757946014,0.8478218,6,3902,-0.08,0.0,2502656,0.0070480574,7587.685250043869,-0.026338067,0.01838741
641.66,0.9091377854347229,0.8792164,5,3907,-0.11,0.0,2506752,0.008246661,7592.183125972748,-0.026519027,0.019463396
637.56,0.9344717860221863,0.8717883,7,3914,0.05,0.0,2510848,0.0072091194,7596.349802970886,-0.02636965,0.016616987
641.48,0.9210957065224648,0.87969095,6,3920,0.14,0.0,2514944,0.0076853493,7600.651443243027,-0.030404968,0.016051758
637.11,0.9309427812695503,0.8898275,7,3927,0.2,0.0,2519040,0.0076342854,7604.992809295654,-0.026556809,0.01677504
636.54,0.9397566094994545,0.83350843,6,3933,0.1,0.0,2523136,0.0068872,7609.099701881409,-0.02447264,0.01639543
643.91,0.9169921353459358,0.84026504,6,3939,0.16,0.0,2527232,0.008155168,7613.701854944229,-0.02591878,0.021158785
644.66,0.9128286615014076,0.83811694,6,3945,0.12,0.0,2531328,0.0074962717,7617.944885969162,-0.026120389,0.020788621
651.85,0.9260892942547798,0.8677713,6,3951,-0.01,0.0,2535424,0.007786088,7622.216799020767,-0.025408044,0.018343195
653.06,0.9196712002158165,0.84561986,6,3957,0.18,0.0,2539520,0.01012067,7626.438601970673,-0.027969936,0.018774366
655.08,0.9278552606701851,0.85503346,6,3963,0.21,0.0,2543616,0.0074482635,7630.648655176163,-0.027424192,0.019490425
653.86,0.9257742539048195,0.8952322,7,3970,0.27,0.0,2547712,0.008282426,7635.050512075424,-0.027424788,0.015734646
656.08,0.9369786009192467,0.8557783,6,3976,0.22,0.0,2551808,0.0069468017,7639.233759880066,-0.024776302,0.018695964
660.11,0.941797062754631,0.85307586,6,3982,0.07,0.0,2555904,0.007434272,7643.7395939826965,-0.027369265,0.015230034
665.7,0.9243108257651329,0.8518061,6,3988,0.25,0.0,2560000,0.008053605,7647.858575105667,-0.028155716,0.015277264
665.53,0.9221422448754311,0.8426435,7,3995,0.33,0.0,2564096,0.0080679925,7652.1287961006165,-0.02730768,0.018808955
654.36,0.9413294419646263,0.86398625,7,4002,0.3,0.0,2568192,0.0074761356,7656.44677400589,-0.027426347,0.018019017
649.24,0.907388836145401,0.884257,6,4008,0.34,0.0,2572288,0.008628666,7660.552500247955,-0.027815342,0.02048975
649.77,0.9307190105319023,0.8836999,7,4015,0.16,0.0,2576384,0.00807687,7665.125395059586,-0.025914725,0.020199036
647.81,0.9278378486633301,0.87955517,6,4021,0.21,0.0,2580480,0.006988643,7669.307797908783,-0.025589949,0.018638883
649.79,0.9232782647013664,0.87628174,7,4028,0.02,0.0,2584576,0.0073194285,7673.738042116165,-0.027805496,0.017286405
651.15,0.9125506207346916,0.883757,6,4034,0.17,0.0,2588672,0.008850761,7677.950567245483,-0.026219144,0.022388415
647.31,0.9054917767643929,0.86508435,6,4040,0.06,0.0,2592768,0.007857935,7682.2193121910095,-0.026798181,0.020188719
637.75,0.9280541241168976,0.8568286,8,4048,0.26,0.0,2596864,0.00894867,7686.726871013641,-0.024565682,0.017421033
637.43,0.939767736941576,0.8565093,6,4054,0.22,0.0,2600960,0.006687055,7690.875971078873,-0.027685834,0.016895691
637.63,0.9279731810092926,0.8882183,6,4060,0.05,0.0,2605056,0.0068841837,7695.451131105423,-0.026774699,0.019768177
633.1,0.9284760728478432,0.89038855,7,4067,0.02,0.0,2609152,0.0067670215,7699.68199801445,-0.026507853,0.019898895
636.55,0.9340055212378502,0.83273786,6,4073,0.04,0.0,2613248,0.0075853686,7703.937969207764,-0.027575074,0.016786408
635.17,0.9364995583891869,0.8849035,6,4079,0.14,0.0,2617344,0.0072140493,7708.230852127075,-0.025734786,0.019612025
633.95,0.9293989017605782,0.88727736,6,4085,0.15,0.0,2621440,0.0074789934,7712.425487995148,-0.026326261,0.015464244
627.15,0.9419302083551884,0.84434474,8,4093,-0.02,0.0,2625536,0.006499873,7716.925150156021,-0.025474807,0.01754933
628.23,0.937943447381258,0.86402214,6,4099,-0.11,0.0,2629632,0.007892271,7721.1932809352875,-0.027123902,0.01938735
630.57,0.9381639584898949,0.879871,7,4106,0.0,0.0,2633728,0.008060104,7725.602060079575,-0.026021216,0.017104391
632.12,0.9056007117033005,0.8821377,6,4112,-0.05,0.0,2637824,0.0065765106,7729.805044174194,-0.025070064,0.019685125
638.51,0.9041837155818939,0.88723,5,4117,0.02,0.0,2641920,0.008001193,7734.03201508522,-0.027624797,0.020191114
637.65,0.9363347738981247,0.9058281,6,4123,-0.1,0.0,2646016,0.008115412,7738.425721168518,-0.026506172,0.018200472
639.56,0.9205747842788696,0.8804292,7,4130,-0.09,0.0,2650112,0.007059933,7742.626223087311,-0.028602965,0.021108158
633.98,0.9405834414064884,0.8527982,7,4137,-0.12,0.0,2654208,0.0068396633,7747.225243091583,-0.023866054,0.015510159
641.87,0.9266501665115356,0.86586547,6,4143,-0.18,0.0,2658304,0.0073552206,7751.395663022995,-0.027973738,0.0155854095
647.01,0.9176354706287384,0.86744034,6,4149,-0.38,0.0,2662400,0.0075907037,7755.7791039943695,-0.026836785,0.022079129
646.56,0.9297474175691605,0.87073636,6,4155,-0.28,0.0,2666496,0.008546221,7760.053647994995,-0.027636245,0.018043036
655.05,0.9124955236911774,0.8854215,5,4160,-0.14,0.0,2670592,0.007998854,7764.275279045105,-0.027155815,0.018263401
658.26,0.9306095018982887,0.8691403,7,4167,-0.19,0.0,2674688,0.0074409684,7768.7422251701355,-0.026078273,0.018430928
655.83,0.9171325415372849,0.8745249,6,4173,-0.06,0.0,2678784,0.0069390396,7772.946579217911,-0.026779993,0.015408719
658.33,0.9298766553401947,0.87673545,6,4179,-0.11,0.0,2682880,0.0072692186,7777.420320034027,-0.024297003,0.0132604195
657.17,0.9296601489186287,0.8738988,6,4185,-0.04,0.0,2686976,0.0071091303,7781.590793132782,-0.026687762,0.016710572
659.77,0.9228174090385437,0.8567358,7,4192,-0.11,0.0,2691072,0.0074257837,7785.9166560173035,-0.026909616,0.0154294325
661.46,0.9095417037606239,0.8571925,6,4198,-0.05,0.0,2695168,0.008103513,7790.21294093132,-0.02864012,0.01864888
663.44,0.9297580868005753,0.8641698,6,4204,-0.05,0.0,2699264,0.0077925324,7794.408840179443,-0.027161483,0.01635817
668.49,0.9246690720319748,0.88131136,6,4210,-0.07,0.0,2703360,0.008200466,7798.888700008392,-0.028357957,0.015135184
666.31,0.9035643488168716,0.86424786,6,4216,-0.19,0.0,2707456,0.0077843694,7803.126098155975,-0.02611338,0.018038353
667.72,0.9189245626330376,0.8870852,6,4222,-0.05,0.0,2711552,0.008243069,7807.617758989334,-0.027285624,0.017687118
676.27,0.9147909879684448,0.87714124,5,4227,0.09,0.0,2715648,0.0075551057,7811.84374499321,-0.028116474,0.017124051
677.8,0.9290933609008789,0.8850156,6,4233,-0.03,0.0,2719744,0.0073123714,7816.111212968826,-0.02389393,0.014604204
675.12,0.9186504408717155,0.8693686,6,4239,0.06,0.0,2723840,0.008742124,7820.453525066376,-0.028344546,0.016531501
681.51,0.9265552088618279,0.8858057,6,4245,0.03,0.0,2727936,0.0074313567,7824.661822080612,-0.02534822,0.020974481
681.41,0.930363804101944,0.8463692,6,4251,0.05,0.0,2732032,0.007386563,7829.245406150818,-0.025596619,0.017237924
673.91,0.9325596541166306,0.8983289,7,4258,-0.09,0.0,2736128,0.008027624,7833.439453125,-0.026348041,0.017548203
674.56,0.920610137283802,0.84877604,6,4264,-0.07,0.0,2740224,0.007787834,7837.903563976288,-0.027303679,0.01784073
669.54,0.9303679093718529,0.876129,6,4270,-0.04,0.0,2744320,0.007384328,7842.178431987762,-0.025348945,0.018962907
669.39,0.9054339751601219,0.8600681,6,4276,-0.16,0.0,2748416,0.0074900803,7846.377444982529,-0.025115715,0.019506952
674.01,0.9037509709596634,0.8924693,6,4282,-0.4,0.0,2752512,0.008779394,8394.663722038269,-0.030423086,0.018802626
683.54,0.8916437402367592,0.8690731,5,4287,-0.44,0.0,2756608,0.0068764742,8398.875426054,-0.028384248,0.02060018
685.79,0.9344075545668602,0.84948254,6,4293,-0.35,0.0,2760704,0.0068024974,8403.359220266342,-0.025585225,0.020583188
688.3,0.9163595736026764,0.87610286,6,4299,-0.27,0.0,2764800,0.008052458,8407.56691288948,-0.027122192,0.017494135
680.69,0.9243745505809784,0.8628909,7,4306,-0.45,0.0,2768896,0.007568959,8411.952287912369,-0.028134124,0.017324207
684.35,0.9232805669307709,0.87664425,6,4312,-0.52,0.0,2772992,0.007972986,8416.123608112335,-0.028420867,0.016404884
681.97,0.9134494140744209,0.86147696,6,4318,-0.52,0.0,2777088,0.0076955575,8420.336997032166,-0.028965918,0.016759446
674.48,0.9247547090053558,0.8674263,7,4325,-0.58,0.0,2781184,0.008476823,8424.80331993103,-0.027305821,0.018300476
