EpRewMean,EpThisIter,EpLenMean,loss_pol_entpen,loss_kl,ev_tdlam_before,EpisodesSoFar,TimeElapsed,loss_ent,loss_pol_surr,loss_vf_loss,TimestepsSoFar
0.04,4,1357.31,0.0,0.017229952,0.6895423531532288,4603,11063.394723653793,0.7625189,-0.041527085,0.016349161,4587520
0.09,3,1360.49,0.0,0.018067196,0.6334356069564819,4606,11067.039548873901,0.7714728,-0.04172595,0.017471442,4591616
-0.02,3,1351.35,0.0,0.014629182,0.6562477052211761,4609,11070.788223981857,0.759889,-0.037000243,0.013513859,4595712
-0.12,2,1360.3,0.0,0.019408463,0.7004958689212799,4611,11074.555229902267,0.77106893,-0.042548217,0.011054691,4599808
-0.13,4,1359.66,0.0,0.017105198,0.728294163942337,4615,11171.719599723816,0.75563574,-0.042719726,0.017964222,4603904
-0.04,3,1351.89,0.0,0.016060548,0.6712265610694885,4618,11175.61955690384,0.7779347,-0.039094746,0.019859644,4608000
0.06,2,1363.13,0.0,0.01852939,0.6358321905136108,4620,11179.349567890167,0.7760552,-0.043006867,0.012503731,4612096
-0.01,3,1363.25,0.0,0.019757925,0.6148564517498016,4623,11183.160027742386,0.77622455,-0.040629186,0.012612338,4616192
0.01,3,1367.85,0.0,0.018526198,0.6649585664272308,4626,11187.022403717041,0.7997084,-0.04336155,0.012588334,4620288
0.1,3,1360.17,0.0,0.022551248,0.6633160412311554,4629,11190.674324989319,0.7784711,-0.044430427,0.015924973,4624384
0.22,4,1344.47,0.0,0.019721426,0.6709442138671875,4633,11194.528065681458,0.8045404,-0.04450387,0.018239163,4628480
0.23,3,1353.32,0.0,0.017432004,0.7105420231819153,4636,11198.268396615982,0.77910167,-0.04487519,0.012319142,4632576
0.28,2,1359.3,0.0,0.018530497,0.7019524872303009,4638,11201.934001922607,0.7749437,-0.042212322,0.012748201,4636672
0.26,4,1337.88,0.0,0.017460244,0.6292392313480377,4642,11205.735218763351,0.77776,-0.04442266,0.017946491,4640768
0.11,3,1338.77,0.0,0.018851079,0.6156991720199585,4645,11209.43040895462,0.7602785,-0.04164021,0.012593242,4644864
0.15,2,1344.35,0.0,0.017199688,0.7724722772836685,4647,11213.08755683899,0.76165783,-0.039791763,0.014924514,4648960
0.09,3,1358.33,0.0,0.017305205,0.7203555405139923,4650,11216.956812620163,0.7952602,-0.040856667,0.01355368,4653056
0.13,4,1352.6,0.0,0.02036006,0.6833900809288025,4654,11220.64153599739,0.78437114,-0.0447353,0.016772851,4657152
0.35,3,1355.65,0.0,0.019364199,0.640410304069519,4657,11224.399772882462,0.76584685,-0.04383228,0.013584765,4661248
0.26,4,1367.36,0.0,0.016627053,0.6674442291259766,4661,11228.178912878036,0.73878586,-0.03936905,0.015550339,4665344
0.24,3,1358.54,0.0,0.02182662,0.6899238228797913,4664,11231.904223918915,0.7792276,-0.043155637,0.015590868,4669440
0.17,4,1339.5,0.0,0.019032499,0.659104734659195,4668,11235.816950798035,0.74737316,-0.040828466,0.020899875,4673536
0.05,3,1327.96,0.0,0.017893482,0.6792969107627869,4671,11239.58679986,0.7652336,-0.044848423,0.018640721,4677632
0.08,3,1321.86,0.0,0.018228462,0.7582883089780807,4674,11243.200828790665,0.77227336,-0.042225994,0.010987541,4681728
0.03,5,1308.82,0.0,0.018820701,0.7240875363349915,4679,11247.13884973526,0.7292164,-0.040932234,0.02084962,4685824
0.06,3,1300.51,0.0,0.01892556,0.7014263570308685,4682,11250.910732746124,0.7537261,-0.044727005,0.016260581,4689920
0.08,3,1287.15,0.0,0.021029472,0.7421824932098389,4685,11254.649355649948,0.7520342,-0.04433753,0.019363495,4694016
0.11,3,1287.61,0.0,0.019327112,0.6561379432678223,4688,11258.431959629059,0.76299137,-0.0428283,0.016709058,4698112
0.05,3,1297.4,0.0,0.018246397,0.6350237727165222,4691,11361.27006983757,0.76941144,-0.043265466,0.01348409,4702208
0.03,3,1290.63,0.0,0.016935488,0.6882942020893097,4694,11365.156056642532,0.7788182,-0.041328937,0.01924181,4706304
0.04,3,1302.5,0.0,0.017991288,0.6538598835468292,4697,11369.023593902588,0.77667737,-0.038690735,0.014691962,4710400
0.15,4,1288.22,0.0,0.018674469,0.7034044861793518,4701,11372.832020998001,0.7708392,-0.039601058,0.017080855,4714496
0.25,4,1278.0,0.0,0.016328946,0.7058011889457703,4705,11376.50337266922,0.7752689,-0.04246532,0.016013723,4718592
0.31,3,1292.37,0.0,0.015317143,0.7176333367824554,4708,11380.477254867554,0.77682185,-0.042202145,0.014823608,4722688
0.33,3,1274.48,0.0,0.018958788,0.7276071310043335,4711,11384.111047744751,0.7730708,-0.042943574,0.017890522,4726784
0.31,3,1276.09,0.0,0.018756619,0.6531926393508911,4714,11387.818380832672,0.7768461,-0.04284967,0.018904349,4730880
0.36,4,1271.62,0.0,0.017005887,0.664017528295517,4718,11391.574678659439,0.75990283,-0.041818473,0.020477526,4734976
0.31,2,1271.31,0.0,0.02286197,0.6827958524227142,4720,11395.269328832626,0.7874653,-0.04605411,0.014803835,4739072
0.3,3,1275.15,0.0,0.019529045,0.7458150684833527,4723,11399.228326797485,0.79959995,-0.041947227,0.0137854135,4743168
0.33,3,1265.39,0.0,0.017222388,0.6320941150188446,4726,11403.187877893448,0.7829201,-0.042274505,0.018717235,4747264
0.4,3,1262.05,0.0,0.01690631,0.6456266641616821,4729,11406.87315273285,0.77450055,-0.04186353,0.013983196,4751360
0.25,3,1277.75,0.0,0.017612994,0.716238260269165,4732,11410.750993728638,0.788724,-0.04541174,0.01629572,4755456
0.27,3,1274.03,0.0,0.017999224,0.6439702212810516,4735,11414.535022735596,0.80517715,-0.03885769,0.016459856,4759552
0.31,3,1273.67,0.0,0.018720478,0.7068286240100861,4738,11418.406790733337,0.79186565,-0.04768249,0.017525844,4763648
0.33,3,1271.73,0.0,0.019782446,0.7155202329158783,4741,11422.251806974411,0.78859794,-0.042472925,0.01851565,4767744
0.4,3,1285.67,0.0,0.018439863,0.711209625005722,4744,11426.08934879303,0.7948949,-0.040089265,0.013664099,4771840
0.49,4,1268.61,0.0,0.020193111,0.7294209599494934,4748,11430.575230836868,0.79668945,-0.043947414,0.014509911,4775936
0.53,2,1270.76,0.0,0.015601338,0.6172358393669128,4750,11434.25285577774,0.80741614,-0.04106374,0.016594278,4780032
0.47,3,1269.73,0.0,0.022319553,0.7403819262981415,4753,11437.851219892502,0.7767545,-0.046572458,0.015056222,4784128
0.39,4,1275.2,0.0,0.020409811,0.7123098075389862,4757,11441.761455774307,0.7819346,-0.043044776,0.01698213,4788224
0.34,3,1279.98,0.0,0.019422151,0.6897091269493103,4760,11445.430043935776,0.78689533,-0.03993419,0.018623417,4792320
0.3,3,1287.22,0.0,0.017594991,0.7041261196136475,4763,11449.174018621445,0.7957023,-0.04186664,0.019256877,4796416
0.26,2,1284.87,0.0,0.018625697,0.6892438232898712,4765,11545.224660873413,0.7836774,-0.044700123,0.015087249,4800512
0.31,3,1312.38,0.0,0.017691944,0.677420973777771,4768,11549.261975765228,0.7817408,-0.04160929,0.016883643,4804608
0.28,3,1321.07,0.0,0.016627293,0.7332903146743774,4771,11553.407570838928,0.7835018,-0.040498655,0.015431631,4808704
0.26,3,1318.34,0.0,0.019952806,0.7114244103431702,4774,11557.248709917068,0.777141,-0.039515536,0.015003075,4812800
0.23,3,1322.71,0.0,0.018826287,0.685930460691452,4777,11561.468718767166,0.78240573,-0.03846259,0.013623286,4816896
0.34,4,1318.75,0.0,0.017987376,0.7181951999664307,4781,11565.214417934418,0.7828825,-0.043068763,0.014401988,4820992
0.26,4,1312.26,0.0,0.01695866,0.6429781317710876,4785,11568.944838762283,0.77355653,-0.03993477,0.017436095,4825088
0.28,3,1303.49,0.0,0.02074996,0.6696040332317352,4788,11572.656080722809,0.79392886,-0.04226103,0.020400349,4829184
0.26,4,1294.86,0.0,0.020965936,0.7166582643985748,4792,11576.60679769516,0.7933261,-0.043259654,0.015360137,4833280
0.3,2,1312.24,0.0,0.018549852,0.5369374752044678,4794,11580.450047969818,0.8021492,-0.04159703,0.015182379,4837376
0.37,4,1299.97,0.0,0.01751328,0.706894189119339,4798,11584.484875679016,0.79175454,-0.040841192,0.021369833,4841472
0.25,3,1306.97,0.0,0.019235484,0.6986325979232788,4801,11588.830897808075,0.80704826,-0.043530434,0.016844638,4845568
0.16,3,1311.62,0.0,0.017605623,0.689266175031662,4804,11592.573531866074,0.8116376,-0.042068094,0.014611288,4849664
0.11,3,1321.0,0.0,0.01715182,0.7016191482543945,4807,11597.01761174202,0.794545,-0.040831424,0.016062967,4853760
0.08,3,1319.27,0.0,0.017184416,0.7166378498077393,4810,11601.03470993042,0.7742554,-0.041499436,0.015206419,4857856
0.11,4,1314.46,0.0,0.016596643,0.7304970026016235,4814,11605.523421764374,0.7611428,-0.04330457,0.019566046,4861952
0.0,4,1309.9,0.0,0.015167336,0.6379223763942719,4818,11609.670037031174,0.76571983,-0.0409779,0.01907186,4866048
-0.04,3,1288.49,0.0,0.018151473,0.6205871403217316,4821,11613.919283866882,0.7714103,-0.04126089,0.019985864,4870144
-0.05,2,1293.48,0.0,0.01870528,0.5643427073955536,4823,11618.124190807343,0.7769042,-0.043443855,0.016129984,4874240
-0.07,4,1300.19,0.0,0.019037565,0.5848619937896729,4827,11622.701880693436,0.7795553,-0.042273227,0.016311409,4878336
-0.19,2,1306.89,0.0,0.019551873,0.6973514258861542,4829,11626.96768784523,0.7638425,-0.04330026,0.010795872,4882432
-0.14,3,1313.81,0.0,0.017800549,0.6526788175106049,4832,11630.813426971436,0.7834821,-0.04126749,0.014621448,4886528
-0.18,4,1301.26,0.0,0.018632768,0.7003441154956818,4836,11634.671900749207,0.7616217,-0.04481962,0.016399868,4890624
-0.28,2,1302.84,0.0,0.01941718,0.7063417434692383,4838,11638.498252630234,0.7990528,-0.045353286,0.014666128,4894720
-0.33,3,1306.89,0.0,0.018399952,0.6763016879558563,4841,11642.241144657135,0.7671404,-0.0467541,0.013423554,4898816
-0.29,3,1314.79,0.0,0.017772114,0.5966351926326752,4844,11735.271935939789,0.7543749,-0.042067755,0.014930593,4902912
-0.25,2,1311.27,0.0,0.020305375,0.5470536649227142,4846,11739.208202838898,0.7821568,-0.042477924,0.012636996,4907008
-0.31,3,1339.5,0.0,0.01970456,0.7137122452259064,4849,11742.901527643204,0.7776177,-0.0429632,0.0131367,4911104
-0.41,3,1330.51,0.0,0.017158177,0.6607485413551331,4852,11746.647416830063,0.77853096,-0.043621276,0.015677456,4915200
-0.52,3,1343.82,0.0,0.018108515,0.5847243666648865,4855,11750.386617660522,0.77871597,-0.04232237,0.014700329,4919296
-0.4,3,1334.31,0.0,0.021502834,0.6755655109882355,4858,11754.060920715332,0.7615903,-0.04309611,0.014997701,4923392
-0.3,3,1330.41,0.0,0.016077623,0.6634178757667542,4861,11757.940227746964,0.743527,-0.041048102,0.014510271,4927488
-0.2,3,1334.03,0.0,0.017087612,0.699051558971405,4864,11761.6633746624,0.7431221,-0.042271458,0.014188697,4931584
-0.22,3,1320.44,0.0,0.018930878,0.6698122620582581,4867,11765.345176696777,0.7764083,-0.040904168,0.015182699,4935680
-0.09,3,1314.56,0.0,0.016926378,0.7023065686225891,4870,11769.265767812729,0.75841737,-0.042224042,0.0152884945,4939776
0.06,3,1314.96,0.0,0.017221536,0.6224473714828491,4873,11772.942416906357,0.7594115,-0.041655924,0.015266293,4943872
0.01,4,1320.1,0.0,0.017874071,0.6464075148105621,4877,11776.597471952438,0.75486946,-0.04248804,0.016172774,4947968
-0.05,2,1333.95,0.0,0.016334197,0.7334870398044586,4879,11780.59238576889,0.75642,-0.042556576,0.011777677,4952064
-0.05,3,1337.87,0.0,0.01823732,0.674023300409317,4882,11784.283179044724,0.7713031,-0.039910052,0.01986351,4956160
-0.05,3,1350.31,0.0,0.017695243,0.6778217256069183,4885,11787.972050905228,0.7712322,-0.04058589,0.011767629,4960256
-0.08,2,1355.61,0.0,0.019560385,0.6162728369235992,4887,11791.756003856659,0.77712977,-0.041503984,0.012091272,4964352
-0.03,3,1376.04,0.0,0.018428246,0.6917217671871185,4890,11795.541089773178,0.78312016,-0.04321667,0.0139172645,4968448
0.03,2,1390.91,0.0,0.01830007,0.580121636390686,4892,11799.377331972122,0.7508799,-0.04294973,0.0140744215,4972544
-0.08,3,1382.64,0.0,0.021704879,0.7278722822666168,4895,11803.16760969162,0.78371423,-0.047920007,0.013874692,4976640
-0.1,3,1389.2,0.0,0.019560149,0.6367155909538269,4898,11806.770251750946,0.80186665,-0.043172665,0.016833603,4980736
-0.13,4,1377.38,0.0,0.017146815,0.608282208442688,4902,11810.613063812256,0.8026474,-0.041277163,0.015660098,4984832
-0.06,3,1380.36,0.0,0.018111974,0.6127583682537079,4905,11814.396381855011,0.77184606,-0.040885907,0.016247615,4988928
0.0,3,1375.7,0.0,0.018015735,0.6474887728691101,4908,11818.13168478012,0.80841655,-0.04323687,0.013395567,4993024
0.03,3,1372.06,0.0,0.02241444,0.7080015540122986,4911,11821.933907985687,0.7890217,-0.04392386,0.014021567,4997120
-0.04,4,1384.76,0.0,0.019506374,0.6481456756591797,4915,11928.787511825562,0.7546689,-0.04172053,0.018313475,5001216
0.05,2,1400.01,0.0,0.01748808,0.6391635239124298,4917,11933.675204753876,0.7981698,-0.04289786,0.014147743,5005312
0.09,3,1405.24,0.0,0.01886851,0.69435915350914,4920,11938.365414857864,0.7751639,-0.0433419,0.012189075,5009408
0.15,3,1412.39,0.0,0.016713388,0.6611301600933075,4923,11942.622922897339,0.77676755,-0.044823863,0.015226936,5013504
0.04,3,1397.26,0.0,0.01897385,0.6734374761581421,4926,11946.868044614792,0.79803514,-0.04472733,0.018383535,5017600
0.05,4,1377.11,0.0,0.01730474,0.7095299661159515,4930,11951.987034797668,0.7753935,-0.042890184,0.015265944,5021696
0.04,3,1376.73,0.0,0.018781148,0.6978345215320587,4933,11956.611148834229,0.7539497,-0.04452345,0.01702662,5025792
0.05,3,1385.05,0.0,0.018417742,0.7234954833984375,4936,11960.843437671661,0.7607861,-0.042690925,0.013644105,5029888
0.07,4,1368.78,0.0,0.019803807,0.6780279576778412,4940,11965.454436779022,0.7642218,-0.04402891,0.019363869,5033984
-0.04,4,1347.55,0.0,0.019486941,0.5694565176963806,4944,11969.059629678726,0.75006634,-0.039734446,0.020473441,5038080
-0.08,3,1336.74,0.0,0.020934785,0.6677306890487671,4947,11972.795631885529,0.78240806,-0.042426243,0.019935593,5042176
-0.08,4,1324.45,0.0,0.018376974,0.6600637137889862,4951,11977.15088891983,0.7666256,-0.042278085,0.016618542,5046272
-0.18,4,1303.9,0.0,0.018588204,0.6011922359466553,4955,11981.083590745926,0.7673801,-0.041244853,0.014931523,5050368
-0.2,3,1310.47,0.0,0.019586958,0.6731491088867188,4958,11984.875300884247,0.7644394,-0.044244003,0.015192025,5054464
-0.34,4,1308.05,0.0,0.017754849,0.6338540017604828,4962,11988.606486797333,0.75348485,-0.040686138,0.017063932,5058560
-0.44,3,1300.34,0.0,0.018315224,0.7377049922943115,4965,11992.27223777771,0.7670368,-0.04219302,0.013943356,5062656
-0.44,3,1297.99,0.0,0.019632725,0.6849396824836731,4968,11996.223938703537,0.75744915,-0.046282336,0.01554238,5066752
-0.6,4,1292.63,0.0,0.018212242,0.6527109444141388,4972,12000.056102752686,0.7704472,-0.042969804,0.013904616,5070848
-0.7,3,1293.6,0.0,0.020230781,0.7351287305355072,4975,12003.85296678543,0.77963406,-0.04389535,0.012478732,5074944
-0.65,4,1277.03,0.0,0.020231891,0.6558575332164764,4979,12007.608139753342,0.78375643,-0.044649098,0.019078786,5079040
-0.69,3,1276.56,0.0,0.02221959,0.7376623749732971,4982,12011.239944934845,0.7552175,-0.04434323,0.013400021,5083136
-0.63,3,1271.86,0.0,0.021975124,0.6846804618835449,4985,12014.986243724823,0.7837204,-0.0439001,0.015232487,5087232
-0.65,3,1258.4,0.0,0.018738288,0.7583430409431458,4988,12018.784956932068,0.7710795,-0.043682307,0.015500689,5091328
-0.69,4,1229.83,0.0,0.018508099,0.7488595843315125,4992,12022.414056777954,0.7833573,-0.044871543,0.01387865,5095424
-0.71,3,1234.26,0.0,0.018075332,0.720272570848465,4995,12026.322937726974,0.7684586,-0.043400373,0.014119422,5099520
-0.71,2,1236.7,0.0,0.018143361,0.6389148831367493,4997,12121.197777748108,0.76556563,-0.043705665,0.015435878,5103616
-0.72,3,1242.37,0.0,0.019922273,0.7009361088275909,5000,12125.285893917084,0.77678853,-0.04171813,0.014308879,5107712
-0.67,4,1245.25,0.0,0.016777778,0.7118795216083527,5004,12129.605459928513,0.76669997,-0.04299448,0.019287778,5111808
-0.7,3,1245.23,0.0,0.0167248,0.5524458587169647,5007,12133.750039815903,0.7421105,-0.04089565,0.01660846,5115904
-0.73,2,1248.92,0.0,0.019877901,0.5842811763286591,5009,12138.17219376564,0.73755264,-0.044381857,0.01716991,5120000
-0.7,3,1265.47,0.0,0.023038702,0.5943416059017181,5012,12142.394563674927,0.739787,-0.045476817,0.012650308,5124096
-0.77,2,1276.59,0.0,0.02004349,0.669243574142456,5014,12146.481137752533,0.74722254,-0.040856514,0.015169089,5128192
-0.84,4,1261.76,0.0,0.016376229,0.6561446785926819,5018,12150.671552658081,0.76542366,-0.041849796,0.01907542,5132288
-0.73,3,1259.46,0.0,0.0181322,0.7066720128059387,5021,12154.557615756989,0.778393,-0.04351638,0.015366833,5136384
-0.83,3,1253.8,0.0,0.01854473,0.7429792284965515,5024,12158.620738744736,0.7675415,-0.043692347,0.01892231,5140480
-0.85,3,1259.69,0.0,0.01913704,0.6040008366107941,5027,12162.706551790237,0.7546913,-0.04432259,0.014184421,5144576
-0.79,3,1269.28,0.0,0.01935482,0.6972941160202026,5030,12166.664678812027,0.79188913,-0.041611813,0.015530057,5148672
-0.83,3,1274.46,0.0,0.016480155,0.5848395824432373,5033,12170.853491783142,0.7775228,-0.040939666,0.018354721,5152768
-0.74,2,1278.86,0.0,0.019566288,0.6723669469356537,5035,12174.830216884613,0.75756663,-0.0423524,0.0159672,5156864
-0.85,4,1284.6,0.0,0.019533766,0.6908384561538696,5039,12178.875339746475,0.7851045,-0.046404164,0.016272472,5160960
-0.76,3,1288.45,0.0,0.01856575,0.6842491924762726,5042,12183.076362848282,0.77425206,-0.04233536,0.018183824,5165056
-0.76,2,1298.66,0.0,0.020672001,0.6886653304100037,5044,12187.194116830826,0.7537543,-0.04425416,0.015351353,5169152
-0.76,3,1304.56,0.0,0.017721917,0.6380825936794281,5047,12191.129234790802,0.7852532,-0.04030034,0.015517132,5173248
-0.8,3,1322.16,0.0,0.016900336,0.6889433860778809,5050,12194.838011741638,0.7599954,-0.041859277,0.0155773,5177344
-0.66,3,1323.25,0.0,0.018678838,0.6797280013561249,5053,12198.951714754105,0.7889975,-0.04505248,0.01833977,5181440
-0.65,4,1324.88,0.0,0.017201962,0.6543143093585968,5057,12203.110275745392,0.7740359,-0.043280154,0.015361913,5185536
-0.73,3,1334.37,0.0,0.01884212,0.6523249447345734,5060,12207.079007863998,0.76442116,-0.044846915,0.013110549,5189632
-0.62,3,1329.17,0.0,0.018916486,0.7228852808475494,5063,12211.45865392685,0.74904966,-0.04356073,0.015467556,5193728
-0.63,3,1336.97,0.0,0.020531753,0.5638875961303711,5066,12215.435873031616,0.76335424,-0.043995384,0.012177697,5197824
-0.61,1,1345.62,0.0,0.018321384,0.7025782465934753,5067,12308.807300806046,0.74716365,-0.04107291,0.013225131,5201920
-0.64,5,1350.33,0.0,0.017222323,0.636345624923706,5072,12312.883408784866,0.7732617,-0.04259488,0.01778369,5206016
-0.61,2,1347.4,0.0,0.020626144,0.676121175289154,5074,12316.970522880554,0.78767383,-0.044605274,0.01403999,5210112
-0.64,2,1366.55,0.0,0.021600528,0.594800740480423,5076,12320.934043884277,0.7475766,-0.047085293,0.011226878,5214208
-0.47,3,1385.89,0.0,0.015572951,0.5758311152458191,5079,12325.157733917236,0.7771835,-0.0418036,0.013761857,5218304
-0.54,3,1390.94,0.0,0.020169325,0.6526063978672028,5082,12329.166650772095,0.79261786,-0.044452835,0.013791007,5222400
-0.65,3,1392.06,0.0,0.018501597,0.5937968492507935,5085,12333.246304035187,0.8042319,-0.043358374,0.010301938,5226496
-0.59,4,1391.17,0.0,0.018784748,0.6630913615226746,5089,12337.305953741074,0.7813222,-0.046463575,0.015423705,5230592
-0.53,1,1397.96,0.0,0.02006108,0.5307525396347046,5090,12341.211678981781,0.7909463,-0.043811895,0.011832032,5234688
-0.58,4,1411.82,0.0,0.022972059,0.697872668504715,5094,12345.404174804688,0.8085885,-0.046035424,0.015551839,5238784
-0.55,3,1399.01,0.0,0.022188187,0.668722927570343,5097,12349.341502904892,0.8009873,-0.046843115,0.015547206,5242880
-0.55,3,1393.42,0.0,0.019014325,0.6479156613349915,5100,12353.445296764374,0.8043734,-0.044384234,0.017943583,5246976
-0.52,3,1402.38,0.0,0.018236455,0.6516256034374237,5103,12357.485608816147,0.7813602,-0.043674227,0.01658065,5251072
-0.57,2,1408.97,0.0,0.01905783,0.678291916847229,5105,12361.344231843948,0.801629,-0.045285378,0.015367028,5255168
-0.62,2,1414.65,0.0,0.018373912,0.5641353726387024,5107,12365.610816001892,0.7643732,-0.040095128,0.01017859,5259264
-0.63,3,1417.51,0.0,0.01844675,0.6272822618484497,5110,12369.631238937378,0.8267035,-0.043685928,0.01398897,5263360
-0.6,3,1405.58,0.0,0.019434044,0.704068660736084,5113,12373.619719743729,0.82539046,-0.042322848,0.012417687,5267456
-0.47,3,1406.95,0.0,0.01683962,0.6008089780807495,5116,12377.729110717773,0.8157893,-0.043687753,0.018464046,5271552
-0.47,3,1404.77,0.0,0.017452905,0.5958097279071808,5119,12381.66660785675,0.80014473,-0.044840183,0.016342733,5275648
-0.43,3,1418.39,0.0,0.020813612,0.6722100377082825,5122,12385.833956718445,0.81557626,-0.04697763,0.013776631,5279744
-0.33,3,1431.93,0.0,0.01926779,0.6754738092422485,5125,12389.76211977005,0.800429,-0.04295737,0.01596083,5283840
-0.28,3,1425.22,0.0,0.02028866,0.6562648415565491,5128,12393.69950890541,0.8015704,-0.044821408,0.021707155,5287936
-0.36,3,1427.36,0.0,0.021322817,0.624571830034256,5131,12397.792671918869,0.7958019,-0.043850373,0.016637145,5292032
-0.51,4,1404.6,0.0,0.01754453,0.6856084764003754,5135,12401.68333697319,0.7905616,-0.041228697,0.020406628,5296128
-0.5,2,1414.41,0.0,0.02063604,0.6871992945671082,5137,12502.28256368637,0.7978019,-0.045598574,0.016783535,5300224
-0.46,2,1425.88,0.0,0.021094292,0.6417926847934723,5139,12506.605640888214,0.80787444,-0.04476478,0.015081475,5304320
-0.44,4,1423.57,0.0,0.020834586,0.6629702150821686,5143,12510.381511926651,0.814687,-0.047585115,0.021735374,5308416
-0.39,4,1400.95,0.0,0.019043837,0.7250602841377258,5147,12513.929503917694,0.78262955,-0.04109833,0.016755112,5312512
-0.4,3,1386.1,0.0,0.018745791,0.7002359628677368,5150,12517.651350736618,0.79628164,-0.042406872,0.018317953,5316608
-0.49,3,1403.1,0.0,0.01941309,0.6600579619407654,5153,12521.375208854675,0.7565844,-0.047872666,0.016425362,5320704
-0.36,3,1393.44,0.0,0.02078039,0.6677292883396149,5156,12524.929614782333,0.782129,-0.04679367,0.015731905,5324800
-0.37,3,1408.0,0.0,0.019710679,0.6697932481765747,5159,12528.695629835129,0.7912141,-0.044851318,0.017645812,5328896
-0.39,3,1408.95,0.0,0.01823666,0.6618691682815552,5162,12532.505927801132,0.79149115,-0.04296635,0.015912019,5332992
-0.38,3,1402.16,0.0,0.018975979,0.6612755954265594,5165,12536.222769737244,0.7807056,-0.047138695,0.017300827,5337088
-0.28,3,1380.23,0.0,0.019643605,0.7018890082836151,5168,12540.019008636475,0.78529483,-0.04491431,0.013976857,5341184
-0.27,3,1391.86,0.0,0.020415979,0.6008420884609222,5171,12543.644528865814,0.80201703,-0.043561332,0.01883708,5345280
-0.2,3,1399.84,0.0,0.019235166,0.6966833472251892,5174,12547.623503684998,0.7687027,-0.045514636,0.015617881,5349376
-0.26,3,1379.53,0.0,0.01994824,0.7092863917350769,5177,12551.548591852188,0.77992064,-0.04552106,0.014330811,5353472
-0.3,2,1389.81,0.0,0.023062233,0.704756110906601,5179,12555.234618902206,0.79489654,-0.04390548,0.0140998345,5357568
-0.21,4,1383.84,0.0,0.019918652,0.68318971991539,5183,12559.043156862259,0.8042854,-0.04552722,0.013256466,5361664
-0.1,3,1382.36,0.0,0.021271328,0.5513657033443451,5186,12562.928956747055,0.7863663,-0.04257914,0.016189693,5365760
-0.11,2,1385.81,0.0,0.020639226,0.6310743987560272,5188,12566.818138837814,0.8001685,-0.04504559,0.0144953495,5369856
-0.16,3,1387.3,0.0,0.020955598,0.6993014216423035,5191,12570.806362867355,0.8064229,-0.0429723,0.017373845,5373952
-0.08,3,1387.61,0.0,0.018404014,0.6362470090389252,5194,12575.021736860275,0.78061503,-0.045095697,0.014682317,5378048
-0.03,3,1390.05,0.0,0.017982977,0.645603746175766,5197,12579.095343828201,0.785833,-0.04208263,0.017936653,5382144
-0.1,3,1388.96,0.0,0.017273353,0.633517324924469,5200,12583.06025481224,0.79292107,-0.043318376,0.014212761,5386240
-0.06,4,1380.9,0.0,0.017624103,0.7217008471488953,5204,12586.889273881912,0.79378325,-0.043217976,0.018586725,5390336
-0.07,3,1369.13,0.0,0.018827893,0.5864653587341309,5207,12591.029760599136,0.80253196,-0.042717602,0.018209359,5394432
-0.05,3,1351.98,0.0,0.017944137,0.6435481309890747,5210,12595.015222787857,0.7630381,-0.042941146,0.01833543,5398528
-0.11,4,1348.29,0.0,0.01741712,0.6417555212974548,5214,12699.252705812454,0.77516454,-0.040000338,0.017350702,5402624
-0.18,3,1344.64,0.0,0.01659469,0.668877124786377,5217,12703.089639902115,0.78181195,-0.041947782,0.015512458,5406720
-0.3,3,1344.06,0.0,0.020932898,0.6418448686599731,5220,12706.833961963654,0.8044303,-0.044394836,0.0145786265,5410816
-0.28,3,1341.82,0.0,0.019078635,0.6265699565410614,5223,12710.462937831879,0.7900965,-0.044571005,0.013674557,5414912
-0.25,3,1337.73,0.0,0.018988281,0.6851688325405121,5226,12714.229286909103,0.77161264,-0.04387703,0.016599767,5419008
-0.22,3,1342.02,0.0,0.019236509,0.6960901319980621,5229,12717.86333489418,0.76749295,-0.044690892,0.014081428,5423104
-0.17,3,1345.26,0.0,0.020754904,0.6102087199687958,5232,12721.503771781921,0.7999717,-0.040560376,0.021956084,5427200
-0.12,3,1344.38,0.0,0.020333072,0.6491126716136932,5235,12725.309591770172,0.76932275,-0.043265335,0.0157441,5431296
-0.05,3,1326.14,0.0,0.02020002,0.6437347829341888,5238,12728.918121814728,0.76834345,-0.041990694,0.0144083025,5435392
-0.09,3,1325.12,0.0,0.020876557,0.6840778887271881,5241,12732.514650821686,0.78176105,-0.046827402,0.018342316,5439488
-0.06,3,1332.43,0.0,0.022347774,0.6914800107479095,5244,12736.262624025345,0.7703664,-0.045361873,0.015196286,5443584
-0.17,3,1342.11,0.0,0.018737646,0.7084482908248901,5247,12739.861780881882,0.7528461,-0.04187421,0.014796332,5447680
-0.07,3,1356.12,0.0,0.018111771,0.6819913685321808,5250,12743.759883642197,0.7526288,-0.04200985,0.013146872,5451776
0.0,3,1343.87,0.0,0.020218441,0.7056573331356049,5253,12747.887167930603,0.7607829,-0.043954186,0.014751963,5455872
0.0,4,1345.4,0.0,0.019008413,0.6952016651630402,5257,12751.793788909912,0.7761256,-0.0451698,0.012936269,5459968
-0.08,3,1340.55,0.0,0.019735342,0.6679776310920715,5260,12755.942427873611,0.7881385,-0.041455243,0.015919423,5464064
