EpRewMean,loss_ent,loss_vf_loss,ev_tdlam_before,EpThisIter,TimeElapsed,loss_pol_entpen,TimestepsSoFar,loss_kl,EpisodesSoFar,loss_pol_surr,EpLenMean
-4.86,0.84294456,0.0046013314,0.776887908577919,8,1139.42613697052,0.0,688128,0.010826797,1224,-0.009786967,572.66
-4.87,0.824128,0.004326455,0.7888060957193375,7,1142.4223918914795,0.0,692224,0.008337975,1231,-0.0073467977,573.97
-4.87,0.79992986,0.0050942097,0.7750727087259293,7,1145.6645510196686,0.0,696320,0.007155007,1238,-0.0053863013,573.42
-4.86,0.8615045,0.0042030253,0.7876087576150894,7,1148.5992181301117,0.0,700416,0.0074200667,1245,-0.008073384,581.38
-4.86,0.80477923,0.0039493376,0.7948988825082779,6,1151.5216867923737,0.0,704512,0.0049190125,1251,-0.007910603,585.74
-4.87,0.8135965,0.0042648218,0.7902961820363998,7,1154.704981803894,0.0,708608,0.0049190223,1258,-0.0065148743,586.73
-4.86,0.78698146,0.0050480263,0.7828713208436966,8,1157.7988629341125,0.0,712704,0.0065897065,1266,-0.008024324,582.95
-4.84,0.8087001,0.0052209105,0.7176467478275299,6,1160.7310390472412,0.0,716800,0.0096864775,1272,-0.008694882,586.82
-4.82,0.86576563,0.0047907904,0.7798890620470047,7,1163.6195590496063,0.0,720896,0.006064928,1279,-0.010133357,590.52
-4.82,0.7912126,0.004719779,0.7936408668756485,8,1166.8205878734589,0.0,724992,0.007546841,1287,-0.0077713425,583.52
-4.82,0.77176535,0.0045486875,0.7979300320148468,7,1169.8323647975922,0.0,729088,0.00555522,1294,-0.007739174,585.66
-4.82,0.77281004,0.0043270597,0.7966778129339218,6,1172.8910040855408,0.0,733184,0.0051492364,1300,-0.0050272774,584.74
-4.83,0.7429842,0.00502702,0.7974567264318466,8,1176.2242650985718,0.0,737280,0.009916667,1308,-0.008305719,581.32
-4.85,0.7087667,0.004441294,0.7957849204540253,8,1179.202970981598,0.0,741376,0.007543899,1316,-0.005773561,576.53
-4.8,0.7534841,0.004931121,0.7422764003276825,6,1182.0741090774536,0.0,745472,0.0064690593,1322,-0.007909024,584.67
-4.81,0.70015085,0.0042604622,0.7917893826961517,7,1185.2507688999176,0.0,749568,0.005909073,1329,-0.0052633844,585.5
-4.83,0.70640296,0.0044911313,0.7875224649906158,6,1461.1114110946655,0.0,753664,0.008233252,1335,-0.00443907,588.25
-4.82,0.7234087,0.0044285012,0.7886020243167877,7,1465.719249010086,0.0,757760,0.0059247552,1342,-0.0073924717,587.92
-4.84,0.70285887,0.004590077,0.7940674871206284,8,1470.1904830932617,0.0,761856,0.007844338,1350,-0.00880614,582.99
-4.83,0.70982176,0.004695889,0.794308602809906,7,1474.815232038498,0.0,765952,0.005132863,1357,-0.0064155413,577.69
-4.83,0.68497527,0.004501854,0.7965226471424103,7,1479.1693348884583,0.0,770048,0.0044313353,1364,-0.006278684,582.31
-4.83,0.63001394,0.0046436456,0.781442254781723,7,1483.766324043274,0.0,774144,0.0051324703,1371,-0.006754525,580.74
-4.84,0.71848005,0.004835887,0.7613668143749237,7,1488.23321890831,0.0,778240,0.0086438,1378,-0.0070212884,579.15
-4.86,0.6902718,0.004909067,0.7949599623680115,8,1492.8943130970001,0.0,782336,0.0048419987,1386,-0.0055472213,576.5
-4.83,0.70794463,0.005080275,0.7829549908638,8,1497.3957540988922,0.0,786432,0.00728782,1394,-0.007349145,575.05
-4.85,0.6315749,0.00507832,0.7925406396389008,8,1501.897001028061,0.0,790528,0.013833405,1402,-0.009554613,566.26
-4.85,0.71646506,0.004990924,0.7944922298192978,8,1506.6173651218414,0.0,794624,0.0060066497,1410,-0.00801119,565.76
-4.85,0.62846226,0.0049655032,0.7958367466926575,8,1511.0400080680847,0.0,798720,0.005133604,1418,-0.006877248,562.92
-4.9,0.640919,0.0046712835,0.8002157956361771,7,1515.5539638996124,0.0,802816,0.010961796,1425,-0.005073051,554.5
-4.88,0.71528095,0.0043580043,0.7936691045761108,7,1519.842379808426,0.0,806912,0.006187145,1432,-0.006061934,550.38
-4.88,0.6327981,0.004563597,0.7970620393753052,7,1524.4197971820831,0.0,811008,0.00670841,1439,-0.008175532,548.84
-4.86,0.6653087,0.0046988744,0.7945297509431839,7,1528.7903277873993,0.0,815104,0.006029352,1446,-0.0070121572,551.33
-4.85,0.6060853,0.0044071497,0.8021361529827118,7,1533.1145870685577,0.0,819200,0.0070743463,1453,-0.0076168324,554.9
